timestamp,TimeUS,ACCx,TimeUS,ACCx,ACCy,ACCz
88.13956700,88139567,-0.6893094778060913,88139567,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.14007200,88140072,-0.6893094778060913,88140072,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.14008300,88140083,-0.6893094778060913,88140083,-0.6893094778060913,0.22976982593536377,-9.956692695617676
88.14056500,88140565,-0.6893094778060913,88140565,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.14107000,88141070,-0.6893094778060913,88141070,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.14157000,88141570,-0.6893094778060913,88141570,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.14207000,88142070,-0.6127195358276367,88142070,-0.6127195358276367,0.15317988395690918,-9.803512573242188
88.14256500,88142565,-0.5361295938491821,88142565,-0.5361295938491821,0.07658994197845459,-9.880102157592773
88.14306400,88143064,-0.6893094778060913,88143064,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.14356200,88143562,-0.6893094778060913,88143562,-0.6893094778060913,0.22976982593536377,-9.880102157592773
88.14407400,88144074,-0.6893094778060913,88144074,-0.6893094778060913,0.22976982593536377,-9.803512573242188
88.14460400,88144604,-0.6893094778060913,88144604,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.14506600,88145066,-0.6127195358276367,88145066,-0.6127195358276367,0.07658994197845459,-9.726922988891602
88.14556600,88145566,-0.6893094778060913,88145566,-0.6893094778060913,0.15317988395690918,-9.726922988891602
88.14606600,88146066,-0.7658994197845459,88146066,-0.7658994197845459,0.15317988395690918,-9.803512573242188
88.14658100,88146581,-0.7658994197845459,88146581,-0.7658994197845459,0.15317988395690918,-9.803512573242188
88.14707300,88147073,-0.6893094778060913,88147073,-0.6893094778060913,0.15317988395690918,-10.033282279968262
88.14756200,88147562,-0.6893094778060913,88147562,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.14806500,88148065,-0.6893094778060913,88148065,-0.6893094778060913,0.22976982593536377,-9.880102157592773
88.14857500,88148575,-0.6893094778060913,88148575,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.14907200,88149072,-0.6893094778060913,88149072,-0.6893094778060913,0.0,-9.880102157592773
88.14956900,88149569,-0.6893094778060913,88149569,-0.6893094778060913,0.15317988395690918,-9.880102157592773
